,elapsed time since start of model run (hours),net allwave rad (W/m^2),sensible heat transfer (W/m^2),latent heat exchange (W/m^2),snow/soil heat exchange (W/m^2),advected heat from precip. (W/m^2),sum of e.b. terms for snowcover (W/m^2),heat exchange between snow layers (W/m^2),sum of e.b. terms for surface layer (W/m^2),surface layer cold content (J/m^2),lower layer cold content (J/m^2),snowcover cold content (J/m^2),evaporation (kg/m^2),melt (kg/m^2),"predicted runoff (kg, or mm/m^2)",predicted depth of surface layer (m),"predicted   ""   of lower layer (m)","predicted   ""   of snowcover (m)",predicted average snow density (kg/m^3),predicted specific mass of surface layer (kg/m^2),"predicted    ""      ""   of lower layer (kg/m^2)","predicted    ""      ""   of snowcover (kg/m^2)",predicted liquid H2O in snowcover (kg/m^2),predicted temperature of surface layer (C),"predicted      ""      of lower layer (C)",predicted average temp of snowcover (C)
2020-02-28 04:00:00,3604,-58.348,44.825,1.961,3.049,0.0,-8.513,6.418,-5.143,-2506770.018,-4881255.064,-7388025.082,0.005,0.0,0.0,0.25,2.169,2.419,289.897,72.474,628.767,701.241,0.0,-17.379,-3.715,-5.065
2020-02-28 05:00:00,3605,-57.331,28.838,1.997,3.055,0.0,-23.441,6.422,-20.074,-2579036.679,-4893375.485,-7472412.164,0.005,0.0,0.0,0.25,2.167,2.417,290.126,72.531,628.715,701.246,0.0,-17.876,-3.724,-5.123
2020-02-28 06:00:00,3606,-54.039,16.174,2.075,3.062,0.0,-32.727,6.438,-29.351,-2684701.478,-4905529.266,-7590230.743,0.005,0.0,0.0,0.25,2.165,2.415,290.353,72.588,628.663,701.251,0.0,-18.628,-3.734,-5.205
2020-02-28 07:00:00,3607,-51.098,7.698,1.356,3.069,0.0,-38.975,6.434,-35.61,-2812896.01,-4917645.965,-7730541.975,0.004,0.0,0.0,0.25,2.163,2.413,290.577,72.644,628.612,701.256,0.0,-19.557,-3.744,-5.303
2020-02-28 08:00:00,3608,-46.928,10.529,2.444,3.075,0.0,-30.879,6.382,-27.573,-2912157.105,-4929550.799,-7841707.904,0.006,0.0,0.0,0.25,2.162,2.412,290.799,72.7,628.562,701.262,0.0,-20.302,-3.753,-5.381
2020-02-28 09:00:00,3609,-44.093,10.35,1.917,3.082,0.0,-28.745,6.303,-25.524,-3004042.211,-4941146.503,-7945188.714,0.005,0.0,0.0,0.25,2.16,2.41,291.019,72.755,628.512,701.267,0.0,-20.985,-3.762,-5.453
2020-02-28 10:00:00,3610,-2.402,19.95,2.412,3.088,0.0,23.049,6.203,26.164,-2909851.728,-4952362.067,-7862213.795,0.006,0.0,0.0,0.25,2.158,2.408,291.236,72.809,628.463,701.273,0.0,-20.364,-3.771,-5.398
2020-02-28 11:00:00,3611,122.914,35.584,2.942,3.094,0.0,164.535,6.286,167.727,-2306035.351,-4963853.451,-7269888.801,0.006,0.0,0.0,0.25,2.156,2.406,291.454,72.864,628.415,701.279,0.0,-16.088,-3.78,-4.99
2020-02-28 12:00:00,3612,64.58,33.162,-0.342,3.1,0.0,100.501,6.242,103.642,-1932923.289,-4975163.286,-6908086.575,0.002,0.0,0.0,0.25,2.154,2.404,291.678,72.919,628.362,701.281,0.0,-13.263,-3.79,-4.735
2020-02-28 13:00:00,3613,90.344,55.835,-5.71,3.107,0.0,143.576,5.529,145.998,-1407329.293,-4983882.063,-6391211.355,-0.004,0.0,0.0,0.25,2.152,2.402,291.904,72.976,628.301,701.277,0.0,-9.549,-3.797,-4.377
2020-02-28 14:00:00,3614,100.861,42.964,-11.226,3.112,0.0,135.711,3.83,136.429,-916185.932,-4986464.632,-5902650.564,-0.011,0.0,0.0,0.25,2.15,2.4,292.134,73.033,628.232,701.266,0.0,-6.129,-3.799,-4.037
2020-02-28 15:00:00,3615,91.143,28.782,-18.044,3.116,0.0,104.997,1.681,103.563,-543360.033,-4981299.629,-5524659.662,-0.02,0.0,0.0,0.25,2.149,2.399,292.367,73.092,628.154,701.246,0.0,-3.588,-3.796,-3.774
2020-02-28 16:00:00,3616,54.321,22.964,-31.105,3.118,0.0,49.298,-0.157,46.024,-377673.179,-4969512.688,-5347185.867,-0.037,0.0,0.0,0.25,2.146,2.396,292.602,73.15,628.059,701.209,0.0,-2.469,-3.787,-3.65
2020-02-28 17:00:00,3617,40.336,21.657,-38.746,3.117,0.0,26.364,-1.009,22.239,-297614.29,-4954660.283,-5252274.572,-0.046,0.0,0.0,0.25,2.144,2.394,292.835,73.209,627.954,701.163,0.0,-1.937,-3.776,-3.584
2020-02-28 18:00:00,3618,24.934,12.837,-27.673,3.116,0.0,13.213,-1.42,8.677,-266375.408,-4938332.534,-5204707.942,-0.032,0.0,0.0,0.25,2.142,2.392,293.072,73.268,627.862,701.13,0.0,-1.729,-3.764,-3.55
2020-02-28 19:00:00,3619,-19.85,-2.05,-40.801,3.114,0.0,-59.587,-1.579,-64.279,-497781.476,-4921441.292,-5419222.768,-0.049,0.0,0.0,0.25,2.14,2.39,293.305,73.326,627.755,701.081,0.0,-3.226,-3.752,-3.697
2020-02-28 20:00:00,3620,-100.148,-9.357,-32.524,3.111,0.0,-138.917,-0.402,-142.43,-1010530.967,-4908794.275,-5919325.242,-0.038,0.0,0.0,0.25,2.138,2.388,293.536,73.384,627.659,701.043,0.0,-6.578,-3.743,-4.04
2020-02-28 21:00:00,3621,-89.645,-3.461,-19.705,3.11,0.0,-109.701,2.052,-110.759,-1409264.411,-4904982.85,-6314247.261,-0.022,0.0,0.0,0.25,2.136,2.386,293.763,73.441,627.58,701.021,0.0,-9.276,-3.74,-4.315
2020-02-28 22:00:00,3622,-79.204,4.579,-10.896,3.112,0.0,-82.409,3.759,-81.762,-1703606.648,-4907312.146,-6610918.794,-0.011,0.0,0.0,0.25,2.134,2.384,293.987,73.497,627.513,701.01,0.0,-11.313,-3.742,-4.522
2020-02-28 23:00:00,3623,-73.361,9.967,-5.31,3.116,0.0,-65.588,4.823,-63.881,-1933577.19,-4913459.703,-6847036.893,-0.004,0.0,0.0,0.25,2.133,2.383,294.207,73.552,627.454,701.006,0.0,-12.926,-3.747,-4.687
2020-02-29 00:00:00,3624,-68.695,12.022,-2.489,3.12,0.0,-56.042,5.495,-53.668,-2126780.552,-4922008.057,-7048788.609,-0.0,0.0,0.0,0.25,2.131,2.381,294.425,73.606,627.399,701.005,0.0,-14.29,-3.754,-4.828
2020-02-29 01:00:00,3625,-65.553,14.406,-0.965,3.126,0.0,-48.986,5.931,-46.182,-2293034.58,-4932105.184,-7225139.764,0.002,0.0,0.0,0.25,2.129,2.379,294.639,73.66,627.347,701.007,0.0,-15.473,-3.762,-4.951
2020-02-29 02:00:00,3626,-61.946,17.408,0.27,3.132,0.0,-41.137,6.203,-38.065,-2430069.714,-4943163.428,-7373233.142,0.003,0.0,0.0,0.25,2.128,2.378,294.851,73.713,627.297,701.01,0.0,-16.457,-3.771,-5.055
2020-02-29 03:00:00,3627,-58.889,18.939,1.342,3.138,0.0,-35.469,6.354,-32.253,-2546179.676,-4954742.459,-7500922.135,0.004,0.0,0.0,0.25,2.126,2.376,295.061,73.765,627.249,701.014,0.0,-17.294,-3.781,-5.144
2020-02-29 04:00:00,3628,-57.91,20.159,1.638,3.144,0.0,-32.969,6.428,-29.685,-2653044.715,-4966564.945,-7619609.66,0.005,0.0,0.0,0.25,2.124,2.374,295.269,73.817,627.202,701.019,0.0,-18.063,-3.79,-5.227
2020-02-29 05:00:00,3629,-60.608,20.605,0.637,3.15,0.0,-36.215,6.453,-32.912,-2771529.587,-4978455.596,-7749985.183,0.004,0.0,0.0,0.25,2.123,2.373,295.474,73.869,627.154,701.023,0.0,-18.91,-3.799,-5.318
2020-02-29 06:00:00,3630,-60.163,20.685,0.822,3.157,0.0,-35.5,6.437,-32.219,-2887519.614,-4990264.131,-7877783.745,0.004,0.0,0.0,0.25,2.121,2.371,295.677,73.919,627.107,701.027,0.0,-19.75,-3.809,-5.408
2020-02-29 07:00:00,3631,-57.31,25.201,1.713,3.163,0.0,-27.232,6.376,-24.019,-2973987.626,-5001833.104,-7975820.73,0.005,0.0,0.0,0.25,2.119,2.369,295.878,73.97,627.062,701.032,0.0,-20.391,-3.818,-5.477
2020-02-29 08:00:00,3632,-52.95,19.852,1.811,3.169,0.0,-28.118,6.302,-24.985,-3063933.085,-5013111.799,-8077044.884,0.005,0.0,0.0,0.25,2.118,2.368,296.078,74.019,627.017,701.037,0.0,-21.044,-3.827,-5.548
2020-02-29 09:00:00,3633,-47.13,22.671,2.516,3.175,0.0,-18.768,6.204,-15.739,-3120594.243,-5024016.195,-8144610.439,0.006,0.0,0.0,0.25,2.116,2.366,296.275,74.069,626.974,701.042,0.0,-21.472,-3.836,-5.595
2020-02-29 10:00:00,3634,25.752,41.848,2.648,3.181,0.0,73.429,6.127,76.375,-2845642.941,-5034623.626,-7880266.566,0.006,0.0,0.0,0.25,2.115,2.365,296.472,74.118,626.931,701.049,0.0,-19.598,-3.844,-5.415
2020-02-29 11:00:00,3635,118.953,42.004,1.859,3.187,0.0,166.003,6.37,169.187,-2236570.69,-5046084.353,-7282655.043,0.005,0.0,0.0,0.25,2.113,2.363,296.67,74.168,626.886,701.054,0.0,-15.286,-3.853,-5.001
2020-02-29 12:00:00,3636,64.739,40.471,-1.137,3.193,0.0,107.265,6.1,110.172,-1839950.71,-5056549.16,-6896499.87,0.001,0.0,0.0,0.25,2.111,2.361,296.874,74.218,626.837,701.055,0.0,-12.367,-3.862,-4.729
2020-02-29 13:00:00,3637,95.556,28.228,-2.886,3.198,0.0,124.096,5.189,126.087,-1386037.945,-5063716.092,-6449754.037,-0.001,0.0,0.0,0.25,2.11,2.36,297.08,74.27,626.784,701.054,0.0,-9.211,-3.868,-4.418
2020-02-29 14:00:00,3638,80.253,27.268,-6.691,3.203,0.0,104.034,3.621,104.452,-1010012.142,-5065221.093,-6075233.235,-0.006,0.0,0.0,0.25,2.108,2.358,297.29,74.323,626.726,701.049,0.0,-6.631,-3.869,-4.157
2020-02-29 15:00:00,3639,96.75,49.197,-26.901,3.206,0.0,122.252,1.992,121.037,-574279.206,-5060847.429,-5635126.635,-0.031,0.0,0.0,0.25,2.106,2.356,297.499,74.375,626.643,701.017,0.0,-3.733,-3.867,-3.852
2020-02-29 16:00:00,3640,73.161,30.637,-40.392,3.208,0.0,66.615,-0.101,63.305,-346379.407,-5048934.493,-5395313.9,-0.048,0.0,0.0,0.25,2.105,2.355,297.708,74.427,626.542,700.969,0.0,-2.227,-3.858,-3.685
2020-02-29 17:00:00,3641,34.155,22.445,-65.773,3.207,0.0,-5.965,-1.264,-10.436,-383949.332,-5032839.401,-5416788.733,-0.081,0.0,0.0,0.25,2.103,2.353,297.913,74.478,626.41,700.889,0.0,-2.454,-3.846,-3.698
2020-02-29 18:00:00,3642,3.147,15.155,-55.874,3.205,0.0,-34.367,-1.078,-38.651,-523092.413,-5017417.841,-5540510.254,-0.068,0.0,0.0,0.25,2.101,2.351,298.119,74.53,626.291,700.821,0.0,-3.344,-3.835,-3.783
2020-02-29 19:00:00,3643,-88.289,15.469,-59.431,3.204,0.0,-129.047,-0.377,-132.628,-1000553.773,-5004526.875,-6005080.648,-0.072,0.0,0.0,0.25,2.099,2.349,298.321,74.58,626.168,700.748,0.0,-6.411,-3.826,-4.102
2020-02-29 20:00:00,3644,-83.821,32.995,-33.954,3.203,0.0,-81.577,1.889,-82.891,-1298960.443,-4999797.893,-6298758.336,-0.04,0.0,0.0,0.25,2.097,2.347,298.525,74.631,626.077,700.708,0.0,-8.408,-3.823,-4.307
2020-02-29 21:00:00,3645,-78.395,33.109,-14.22,3.204,0.0,-56.302,3.206,-56.3,-1501638.801,-4999806.187,-6501444.988,-0.015,0.0,0.0,0.25,2.096,2.346,298.729,74.682,626.011,700.693,0.0,-9.783,-3.823,-4.449
2020-02-29 22:00:00,3646,-71.062,18.235,-3.27,3.206,0.0,-52.891,4.014,-52.083,-1689136.62,-5002714.54,-6691851.16,-0.001,0.0,0.0,0.25,2.094,2.344,298.933,74.733,625.958,700.692,0.0,-11.052,-3.826,-4.582
2020-02-29 23:00:00,3647,-64.259,10.365,-0.202,3.21,0.0,-50.885,4.674,-49.421,-1867053.397,-5007985.28,-6875038.677,0.003,0.0,0.0,0.25,2.092,2.342,299.136,74.784,625.91,700.694,0.0,-12.264,-3.83,-4.709
2020-03-01 00:00:00,3648,-60.05,9.443,0.59,3.214,0.0,-46.803,5.217,-44.8,-2028332.428,-5015195.965,-7043528.393,0.004,0.0,0.0,0.25,2.091,2.341,299.335,74.834,625.864,700.698,0.0,-13.373,-3.836,-4.827
2020-03-01 01:00:00,3649,-57.58,8.211,0.994,3.219,6.754,-38.402,5.632,-35.989,-2157892.681,-5023883.861,-7181776.542,0.004,0.0,0.0,0.25,2.123,2.373,296.328,74.082,629.16,703.242,0.0,-14.429,-3.823,-4.906
2020-03-01 02:00:00,3650,-52.859,9.966,2.039,3.165,0.0,-37.688,5.909,-34.944,-2283692.421,-5033761.204,-7317453.625,0.005,0.0,0.0,0.25,2.122,2.372,296.537,74.134,629.113,703.247,0.0,-15.319,-3.83,-5.0
2020-03-01 03:00:00,3651,-44.039,8.596,2.286,3.171,0.0,-29.987,6.116,-27.042,-2381042.808,-5044362.947,-7425405.755,0.006,0.0,0.0,0.25,2.12,2.37,296.742,74.186,629.067,703.253,0.0,-16.013,-3.839,-5.075
2020-03-01 04:00:00,3652,-37.19,8.196,2.425,3.177,0.0,-23.393,6.237,-20.333,-2454240.065,-5055380.313,-7509620.378,0.006,0.0,0.0,0.25,2.118,2.368,296.946,74.237,629.022,703.259,0.0,-16.536,-3.847,-5.134
2020-03-01 05:00:00,3653,-35.879,14.103,4.161,3.182,0.0,-14.433,6.305,-11.311,-2494960.092,-5066619.747,-7561579.838,0.008,0.0,0.0,0.25,2.117,2.367,297.149,74.287,628.979,703.266,0.0,-16.832,-3.856,-5.171
2020-03-01 06:00:00,3654,-38.003,41.964,9.763,3.188,0.0,16.912,6.332,20.056,-2422760.132,-5077935.54,-7500695.672,0.015,0.0,0.0,0.25,2.115,2.365,297.352,74.338,628.943,703.281,0.0,-16.351,-3.865,-5.13
2020-03-01 07:00:00,3655,-36.11,68.901,18.733,3.194,0.0,54.719,6.268,57.793,-2214705.329,-5089001.885,-7303707.214,0.026,0.0,0.0,0.25,2.114,2.364,297.557,74.389,628.918,703.308,0.0,-14.91,-3.874,-4.994
2020-03-01 08:00:00,3656,-36.631,31.571,10.731,3.2,0.0,8.871,5.993,11.664,-2172716.084,-5099056.421,-7271772.504,0.016,0.0,0.0,0.25,2.112,2.362,297.762,74.441,628.883,703.324,0.0,-14.54,-3.882,-4.97
2020-03-01 09:00:00,3657,2.595,14.82,6.929,3.206,0.0,27.55,5.895,30.239,-2063855.308,-5108737.561,-7172592.868,0.011,0.0,0.0,0.25,2.11,2.36,297.965,74.491,628.844,703.335,0.0,-13.784,-3.89,-4.901
2020-03-01 10:00:00,3658,3.533,15.866,5.771,3.211,0.0,28.382,5.671,30.842,-1952825.875,-5117592.765,-7070418.64,0.01,0.0,0.0,0.25,2.109,2.359,298.169,74.542,628.803,703.345,0.0,-12.997,-3.897,-4.83
2020-03-01 11:00:00,3659,22.339,16.362,6.349,3.216,16.591,64.858,5.398,67.039,-1711483.868,-5125447.708,-6836931.576,0.011,0.0,0.0,0.25,2.124,2.374,297.314,74.329,631.568,705.896,0.0,-11.391,-3.886,-4.653
2020-03-01 12:00:00,3660,18.612,15.149,5.549,3.189,0.0,42.5,4.717,44.027,-1552985.337,-5130946.764,-6683932.101,0.01,0.0,0.0,0.25,2.123,2.373,297.525,74.381,631.525,705.906,0.0,-10.268,-3.89,-4.546
2020-03-01 13:00:00,3661,28.411,14.599,5.574,3.193,0.0,51.777,4.161,52.745,-1363105.044,-5134430.75,-6497535.794,0.01,0.0,0.0,0.25,2.121,2.371,297.737,74.434,631.481,705.916,0.0,-8.97,-3.893,-4.417
2020-03-01 14:00:00,3662,17.751,14.311,3.951,3.197,0.0,39.211,3.44,39.453,-1221073.089,-5135304.239,-6356377.329,0.008,0.0,0.0,0.25,2.119,2.369,297.95,74.488,631.436,705.924,0.0,-7.992,-3.894,-4.319
2020-03-01 15:00:00,3663,51.016,46.75,1.446,3.2,0.0,102.412,2.847,102.06,-853658.738,-5134035.385,-5987694.123,0.005,0.0,0.0,0.25,2.118,2.368,298.164,74.541,631.387,705.928,0.0,-5.564,-3.893,-4.067
2020-03-01 16:00:00,3664,114.134,40.482,-11.271,3.202,0.0,146.547,1.221,144.567,-333219.235,-5126904.12,-5460123.355,-0.011,0.0,0.0,0.25,2.116,2.366,298.377,74.594,631.323,705.917,0.0,-2.152,-3.888,-3.706
2020-03-01 17:00:00,3665,60.009,-1.539,-24.902,3.203,0.0,36.77,-1.335,32.233,-217181.963,-5110568.007,-5327749.971,-0.029,0.0,0.0,0.25,2.114,2.364,298.592,74.648,631.24,705.888,0.0,-1.385,-3.876,-3.611
2020-03-01 18:00:00,3666,-33.791,-15.303,-19.055,3.201,-4.406,-69.354,-1.936,-74.491,-485349.82,-5092075.587,-5577425.407,-0.021,0.0,0.0,0.25,2.138,2.388,296.695,74.174,634.233,708.407,0.0,-3.106,-3.844,-3.766
2020-03-01 19:00:00,3667,-27.067,-9.212,-10.024,3.153,0.0,-43.15,-0.559,-46.862,-654053.96,-5078713.152,-5732767.112,-0.01,0.0,0.0,0.25,2.136,2.386,296.921,74.23,634.167,708.397,0.0,-4.207,-3.834,-3.873
2020-03-01 20:00:00,3668,-24.882,-3.608,-4.179,3.151,-1.632,-31.149,0.279,-34.021,-776531.054,-5068371.685,-5844902.739,-0.002,0.0,0.0,0.25,2.168,2.418,294.034,73.508,637.426,710.934,0.0,-5.064,-3.806,-3.936
2020-03-01 21:00:00,3669,-20.238,-1.39,-1.545,3.095,0.0,-20.079,0.917,-22.256,-856653.667,-5060533.818,-5917187.485,0.001,0.0,0.0,0.25,2.166,2.416,294.271,73.568,637.367,710.935,0.0,-5.599,-3.8,-3.986
2020-03-01 22:00:00,3670,-27.174,-2.305,-2.63,3.095,-1.374,-30.387,1.302,-32.18,-972502.318,-5054079.446,-6026581.763,-0.001,0.0,0.0,0.25,2.198,2.448,291.469,72.867,640.607,713.475,0.0,-6.429,-3.776,-4.046
2020-03-01 23:00:00,3671,-22.961,-2.69,-2.126,3.041,0.0,-24.736,1.873,-25.904,-1065755.663,-5049874.456,-6115630.119,0.0,0.0,0.0,0.25,2.196,2.446,291.717,72.929,640.545,713.475,0.0,-7.06,-3.773,-4.106
2020-03-02 00:00:00,3672,-30.386,-7.254,-5.259,3.043,-2.634,-42.49,2.294,-43.239,-1221414.5,-5047180.617,-6268595.117,-0.004,0.0,0.0,0.25,2.228,2.478,288.996,72.249,643.762,716.011,0.0,-8.186,-3.752,-4.195
2020-03-02 01:00:00,3673,-17.216,0.098,0.066,2.992,0.212,-13.848,2.989,-13.851,-1271278.527,-5047170.264,-6318448.791,0.003,0.0,0.0,0.25,2.259,2.509,286.361,71.59,646.963,718.554,0.0,-8.633,-3.733,-4.215
2020-03-02 02:00:00,3674,-10.956,0.509,0.358,2.943,0.0,-7.145,3.236,-6.852,-1295946.172,-5048225.551,-6344171.724,0.003,0.0,0.0,0.25,2.257,2.507,286.632,71.658,646.899,718.557,0.0,-8.807,-3.734,-4.232
2020-03-02 03:00:00,3675,-6.7,0.685,0.487,2.946,6.264,3.682,3.338,4.074,-1281279.966,-5049635.341,-6330915.308,0.003,0.0,0.0,0.25,2.322,2.572,281.322,70.33,653.31,723.64,0.0,-8.877,-3.699,-4.194
2020-03-02 04:00:00,3676,-7.135,18.132,12.942,2.851,0.0,26.789,3.336,27.274,-1183093.129,-5051380.794,-6234473.922,0.019,0.0,0.0,0.25,2.32,2.57,281.625,70.406,653.253,723.659,0.0,-8.19,-3.7,-4.129
2020-03-02 05:00:00,3677,-13.216,15.111,9.544,2.854,2.57,16.863,2.943,16.952,-1122066.222,-5051699.817,-6173766.039,0.015,0.0,0.0,0.25,2.351,2.601,279.232,69.808,656.406,726.214,0.0,-7.815,-3.682,-4.074
2020-03-02 06:00:00,3678,-13.76,10.638,7.387,2.81,0.0,7.075,2.706,6.971,-1096969.509,-5051325.695,-6148295.204,0.012,0.0,0.0,0.25,2.348,2.598,279.55,69.887,656.338,726.226,0.0,-7.621,-3.682,-4.056
2020-03-02 07:00:00,3679,-17.131,6.362,3.649,2.814,1.168,-3.138,2.593,-3.359,-1109061.819,-5050531.908,-6159593.728,0.007,0.0,0.0,0.25,2.379,2.629,277.226,69.306,659.467,728.773,0.0,-7.764,-3.664,-4.049
2020-03-02 08:00:00,3680,-20.05,4.423,1.645,2.771,0.646,-10.566,2.667,-10.67,-1147472.541,-5050158.111,-6197630.653,0.005,0.0,0.0,0.25,2.41,2.66,274.976,68.744,662.574,731.318,0.0,-8.103,-3.647,-4.06
2020-03-02 09:00:00,3681,-26.054,9.215,0.408,2.729,0.0,-13.702,2.852,-13.58,-1196358.8,-5050600.336,-6246959.137,0.003,0.0,0.0,0.25,2.406,2.656,275.321,68.83,662.491,731.321,0.0,-8.448,-3.647,-4.092
2020-03-02 10:00:00,3682,-19.79,18.756,3.909,2.733,0.0,5.608,3.052,5.927,-1175021.757,-5051747.171,-6226768.928,0.008,0.0,0.0,0.25,2.403,2.653,275.663,68.916,662.413,731.329,0.0,-8.297,-3.648,-4.08
2020-03-02 11:00:00,3683,-12.447,25.741,4.403,2.737,0.0,20.434,2.968,20.665,-1100626.935,-5052578.99,-6153205.925,0.008,0.0,0.0,0.25,2.4,2.65,276.004,69.001,662.336,731.337,0.0,-7.758,-3.649,-4.031
2020-03-02 12:00:00,3684,4.256,18.901,1.269,2.741,0.0,27.167,2.658,27.084,-1003126.026,-5052277.936,-6055403.962,0.004,0.0,0.0,0.25,2.396,2.646,276.343,69.086,662.255,731.341,0.0,-7.048,-3.65,-3.966
2020-03-02 13:00:00,3685,2.631,15.847,-4.957,2.745,0.0,16.265,2.233,15.754,-946412.682,-5050435.88,-5996848.562,-0.004,0.0,0.0,0.25,2.393,2.643,276.681,69.17,662.167,731.338,0.0,-6.625,-3.649,-3.927
2020-03-02 14:00:00,3686,4.643,12.429,-8.031,2.748,0.0,11.791,1.974,11.016,-906753.429,-5047648.605,-5954402.033,-0.007,0.0,0.0,0.25,2.39,2.64,277.017,69.254,662.076,731.33,0.0,-6.33,-3.647,-3.899
2020-03-02 15:00:00,3687,-19.013,5.168,-8.806,2.751,0.0,-19.901,1.792,-20.861,-981851.242,-5044193.284,-6026044.525,-0.008,0.0,0.0,0.25,2.387,2.637,277.352,69.338,661.984,731.322,0.0,-6.839,-3.645,-3.945
2020-03-02 16:00:00,3688,-14.92,5.596,-5.057,2.754,0.919,-10.708,2.116,-11.347,-1022700.499,-5041893.902,-6064594.401,-0.004,0.0,0.0,0.25,2.418,2.668,275.111,68.778,665.08,733.858,0.0,-7.194,-3.627,-3.958
2020-03-02 17:00:00,3689,-13.684,8.057,-1.688,2.713,0.0,-4.602,2.326,-4.988,-1040657.666,-5040503.409,-6081161.074,0.001,0.0,0.0,0.25,2.414,2.664,275.459,68.865,664.994,733.859,0.0,-7.321,-3.626,-3.969
2020-03-02 18:00:00,3690,-16.726,8.518,-1.089,2.716,0.0,-6.582,2.406,-6.891,-1065466.758,-5039388.078,-6104854.837,0.001,0.0,0.0,0.25,2.411,2.661,275.805,68.951,664.909,733.86,0.0,-7.489,-3.625,-3.984
2020-03-02 19:00:00,3691,-18.938,6.688,1.241,2.72,0.0,-8.289,2.511,-8.498,-1096060.423,-5038635.574,-6134695.997,0.004,0.0,0.0,0.25,2.407,2.657,276.149,69.037,664.827,733.864,0.0,-7.699,-3.625,-4.004
2020-03-02 20:00:00,3692,-23.844,6.863,0.987,2.723,0.0,-13.27,2.639,-13.355,-1144137.941,-5038330.869,-6182468.81,0.004,0.0,0.0,0.25,2.404,2.654,276.49,69.122,664.746,733.868,0.0,-8.033,-3.626,-4.035
2020-03-02 21:00:00,3693,-36.919,6.938,-2.791,2.727,0.0,-30.044,2.837,-29.934,-1251900.871,-5038727.716,-6290628.588,-0.001,0.0,0.0,0.25,2.401,2.651,276.827,69.207,664.66,733.867,0.0,-8.79,-3.626,-4.106
2020-03-02 22:00:00,3694,-37.221,2.374,-2.356,2.731,0.0,-34.471,3.269,-33.933,-1374060.918,-5040665.03,-6414725.948,-0.0,0.0,0.0,0.25,2.398,2.648,277.161,69.29,664.577,733.867,0.0,-9.662,-3.628,-4.188
2020-03-02 23:00:00,3695,-35.498,-5.392,-3.924,2.735,0.0,-42.078,3.739,-41.074,-1521927.649,-5044277.786,-6566205.435,-0.002,0.0,0.0,0.25,2.395,2.645,277.49,69.373,664.492,733.865,0.0,-10.722,-3.631,-4.289
2020-03-03 00:00:00,3696,-39.951,-17.242,-8.523,2.74,-4.405,-67.381,4.265,-65.856,-1759008.513,-5049767.2,-6808775.713,-0.008,0.0,0.0,0.25,2.425,2.675,275.247,68.812,667.585,736.397,0.0,-12.542,-3.618,-4.433
2020-03-03 01:00:00,3697,-34.014,-5.812,-2.667,2.701,0.0,-39.792,5.003,-37.49,-1893972.534,-5058056.054,-6952028.588,-0.001,0.0,0.0,0.25,2.422,2.672,275.583,68.896,667.5,736.396,0.0,-13.577,-3.625,-4.529
2020-03-03 02:00:00,3698,-38.669,-9.988,-4.125,2.707,0.0,-50.076,5.359,-47.424,-2064697.966,-5067602.617,-7132300.583,-0.002,0.0,0.0,0.25,2.419,2.669,275.914,68.978,667.415,736.393,0.0,-14.839,-3.632,-4.648
2020-03-03 03:00:00,3699,-38.856,-8.417,-3.178,2.713,0.0,-47.738,5.705,-44.746,-2225782.708,-5078374.032,-7304156.739,-0.001,0.0,0.0,0.25,2.416,2.666,276.24,69.06,667.332,736.392,0.0,-16.052,-3.64,-4.762
2020-03-03 04:00:00,3700,-24.598,6.497,2.487,2.72,0.0,-12.893,5.944,-9.669,-2260591.354,-5089980.362,-7350571.716,0.006,0.0,0.0,0.25,2.413,2.663,276.563,69.141,667.257,736.398,0.0,-16.356,-3.649,-4.794
2020-03-03 05:00:00,3701,-30.831,3.319,1.194,2.727,0.0,-23.59,5.986,-20.331,-2333781.6,-5101714.153,-7435495.753,0.004,0.0,0.0,0.25,2.41,2.66,276.883,69.221,667.181,736.402,0.0,-16.885,-3.658,-4.85
2020-03-03 06:00:00,3702,-26.346,6.423,2.316,2.734,0.0,-14.874,6.048,-11.56,-2375395.942,-5113646.343,-7489042.285,0.006,0.0,0.0,0.25,2.407,2.657,277.2,69.3,667.108,736.408,0.0,-17.2,-3.667,-4.886
2020-03-03 07:00:00,3703,-27.753,4.949,1.701,2.741,0.0,-18.363,6.075,-15.028,-2429497.728,-5125650.253,-7555147.981,0.005,0.0,0.0,0.25,2.404,2.654,277.515,69.379,667.034,736.412,0.0,-17.593,-3.676,-4.93
2020-03-03 08:00:00,3704,-29.219,5.826,1.927,2.747,0.0,-18.718,6.1,-15.365,-2484811.899,-5137721.389,-7622533.288,0.005,0.0,0.0,0.25,2.401,2.651,277.826,69.457,666.961,736.418,0.0,-17.999,-3.686,-4.974
2020-03-03 09:00:00,3705,-24.164,10.383,3.407,2.754,0.0,-7.621,6.117,-4.258,-2500140.318,-5149826.968,-7649967.286,0.007,0.0,0.0,0.25,2.398,2.648,278.136,69.534,666.891,736.424,0.0,-18.117,-3.695,-4.993
2020-03-03 10:00:00,3706,177.621,10.092,3.086,2.761,0.0,193.561,6.117,196.917,-1791239.283,-5161908.439,-6953147.722,0.007,0.0,0.0,0.25,2.395,2.645,278.443,69.611,666.82,736.431,0.0,-12.972,-3.704,-4.538
